2.823587402343750000e+03,2.829342285156250000e+03,2.838135253906250000e+03,2.849850097656250000e+03,2.864687500000000000e+03,2.883094238281250000e+03,2.904972656250000000e+03,2.929852539062500000e+03,2.954156738281250000e+03,2.976806152343750000e+03,2.996822753906250000e+03,3.014244140625000000e+03,3.028678222656250000e+03,3.040686035156250000e+03,3.049610839843750000e+03,3.057387207031250000e+03,3.063308105468750000e+03,3.067859863281250000e+03,3.071629394531250000e+03,3.074793945312500000e+03,3.077443359375000000e+03,3.079688964843750000e+03,3.081686035156250000e+03,3.083604003906250000e+03,3.085213867187500000e+03,3.086645996093750000e+03,3.088068847656250000e+03,3.089429199218750000e+03,3.090818847656250000e+03,3.092197265625000000e+03,3.093458984375000000e+03,3.094725585937500000e+03,3.095990234375000000e+03,3.097255371093750000e+03,3.098520507812500000e+03,3.099788574218750000e+03,3.101048828125000000e+03,3.102311035156250000e+03,3.103578613281250000e+03,3.104839355468750000e+03,3.106101562500000000e+03,3.107368164062500000e+03,3.108649414062500000e+03,3.109932128906250000e+03,3.111301269531250000e+03,3.112693359375000000e+03,3.114208007812500000e+03,3.115859863281250000e+03,3.117663085937500000e+03,3.101650878906250000e+03,2.941545410156250000e+03,2.923095214843750000e+03,2.907447753906250000e+03,2.892196289062500000e+03,2.867931640625000000e+03,2.852649414062500000e+03,2.831784179687500000e+03,2.811460449218750000e+03,2.793602539062500000e+03,2.783954589843750000e+03,2.767379882812500000e+03,2.752419921875000000e+03,2.742741699218750000e+03,2.748402832031250000e+03,2.769528320312500000e+03,2.785101562500000000e+03,2.803404296875000000e+03,2.818897460937500000e+03,2.822808593750000000e+03,2.839066406250000000e+03,2.847189941406250000e+03,2.857044921875000000e+03,2.867296875000000000e+03,2.876051757812500000e+03,2.888595703125000000e+03,2.888217773437500000e+03,2.900725097656250000e+03,2.909625000000000000e+03,2.911228515625000000e+03,2.915126464843750000e+03,2.918837890625000000e+03,2.917458984375000000e+03,2.920663574218750000e+03,2.917567871093750000e+03,2.922156738281250000e+03,2.919250488281250000e+03,2.925008300781250000e+03,2.919365722656250000e+03,2.920332031250000000e+03,2.921956054687500000e+03,2.919322265625000000e+03,2.916443359375000000e+03,2.917845703125000000e+03,2.918819335937500000e+03,2.923039550781250000e+03,2.923261230468750000e+03,2.926895507812500000e+03,2.929181640625000000e+03,2.932247070312500000e+03,2.942574707031250000e+03
2.880962402343750000e+03,2.884426025390625000e+03,2.888914306640625000e+03,2.890959960937500000e+03,2.893559814453125000e+03,2.898090087890625000e+03,2.900708740234375000e+03,2.903310546875000000e+03,2.905652343750000000e+03,2.909458984375000000e+03,2.912884765625000000e+03,2.915473144531250000e+03,2.918299804687500000e+03,2.921128173828125000e+03,2.924193847656250000e+03,2.927862060546875000e+03,2.931329833984375000e+03,2.934016601562500000e+03,2.937004882812500000e+03,2.940752197265625000e+03,2.944579833984375000e+03,2.947107177734375000e+03,2.949455810546875000e+03,2.954345947265625000e+03,2.957133789062500000e+03,2.959902832031250000e+03,2.962289550781250000e+03,2.966438232421875000e+03,2.969464599609375000e+03,2.971992187500000000e+03,2.975820556640625000e+03,2.978828369140625000e+03,2.981376464843750000e+03,2.985685302734375000e+03,2.987070800781250000e+03,2.989938720703125000e+03,2.994067871093750000e+03,2.997775878906250000e+03,3.000244140625000000e+03,3.003053955078125000e+03,3.006423095703125000e+03,3.009148681640625000e+03,3.012587646484375000e+03,3.016816162109375000e+03,3.018669433593750000e+03,3.022920898437500000e+03,3.025547607421875000e+03,3.028387695312500000e+03,3.032580566406250000e+03,3.017419433593750000e+03,3.003198974609375000e+03,2.973432617187500000e+03,2.946661621093750000e+03,2.919822021484375000e+03,2.889698486328125000e+03,2.858499511718750000e+03,2.826083740234375000e+03,2.795359375000000000e+03,2.764395019531250000e+03,2.737020996093750000e+03,2.704003173828125000e+03,2.671856445312500000e+03,2.640905517578125000e+03,2.609331787109375000e+03,2.574939941406250000e+03,2.542919677734375000e+03,2.514404785156250000e+03,2.490463378906250000e+03,2.466558593750000000e+03,2.444802978515625000e+03,2.425338867187500000e+03,2.406198486328125000e+03,2.385863281250000000e+03,2.367471679687500000e+03,2.348360107421875000e+03,2.334172607421875000e+03,2.317224365234375000e+03,2.299275634765625000e+03,2.282286376953125000e+03,2.265517089843750000e+03,2.249589599609375000e+03,2.236728271484375000e+03,2.221663085937500000e+03,2.208165283203125000e+03,2.190209960937500000e+03,2.172622314453125000e+03,2.156517822265625000e+03,2.139400634765625000e+03,2.122054199218750000e+03,2.104615966796875000e+03,2.088925048828125000e+03,2.074460205078125000e+03,2.057796386718750000e+03,2.042175415039062500e+03,2.024699707031250000e+03,2.010584716796875000e+03,1.997341430664062500e+03,1.982579101562500000e+03,1.965992919921875000e+03,1.954574951171875000e+03
1.062399864196777344e+00,2.708204269409179688e+00,4.827105522155761719e+00,7.046730518341064453e+00,9.088331222534179688e+00,1.142096996307373047e+01,1.342445468902587891e+01,1.587224960327148438e+01,1.842973899841308594e+01,2.082646369934082031e+01,2.277509498596191406e+01,2.485536384582519531e+01,2.611244583129882812e+01,2.780483245849609375e+01,2.894029808044433594e+01,2.973475456237792969e+01,3.077098464965820312e+01,3.116856193542480469e+01,3.159935760498046875e+01,3.307554244995117188e+01,3.350199508666992188e+01,3.340498733520507812e+01,3.388077163696289062e+01,3.427928161621093750e+01,3.525078964233398438e+01,3.635684585571289062e+01,3.741210937500000000e+01,3.864892959594726562e+01,3.977105712890625000e+01,4.028018188476562500e+01,4.126242828369140625e+01,4.163479232788085938e+01,4.168944549560546875e+01,4.189752960205078125e+01,4.225131988525390625e+01,4.323979568481445312e+01,4.347988128662109375e+01,4.353822326660156250e+01,4.309963607788085938e+01,4.320841598510742188e+01,4.312181854248046875e+01,4.284276580810546875e+01,4.306912994384765625e+01,4.406019210815429688e+01,4.393321228027343750e+01,4.331272506713867188e+01,4.324411773681640625e+01,4.397828292846679688e+01,4.312099456787109375e+01,4.237058258056640625e+01,4.422293090820312500e+01,4.662942123413085938e+01,4.831731033325195312e+01,5.021843338012695312e+01,5.184461593627929688e+01,5.368041992187500000e+01,5.520231628417968750e+01,5.585614395141601562e+01,5.535857772827148438e+01,5.541657257080078125e+01,5.650133895874023438e+01,5.918356323242187500e+01,6.134126663208007812e+01,6.142899322509765625e+01,6.002795791625976562e+01,5.850565719604492188e+01,5.631617355346679688e+01,5.309573364257812500e+01,4.994613647460937500e+01,4.825095748901367188e+01,4.593798065185546875e+01,4.438510894775390625e+01,4.293460083007812500e+01,4.147784042358398438e+01,4.000760650634765625e+01,3.799111557006835938e+01,3.625233078002929688e+01,3.480156326293945312e+01,3.395351791381835938e+01,3.336021423339843750e+01,3.282501602172851562e+01,3.256966400146484375e+01,3.216879272460937500e+01,3.160818290710449219e+01,3.203602218627929688e+01,3.235098266601562500e+01,3.260557556152343750e+01,3.326629257202148438e+01,3.390748977661132812e+01,3.430613327026367188e+01,3.546828079223632812e+01,3.567288208007812500e+01,3.586133575439453125e+01,3.665856552124023438e+01,3.675833511352539062e+01,3.706959533691406250e+01,3.650581359863281250e+01,3.638364410400390625e+01,3.604932022094726562e+01,3.562030792236328125e+01
0.000000000000000000e+00,3.261598199605941772e-02,9.991551190614700317e-02,1.862640082836151123e-01,2.796953022480010986e-01,3.864174187183380127e-01,4.858983159065246582e-01,6.220896244049072266e-01,8.202938437461853027e-01,1.042372941970825195e+00,1.273297786712646484e+00,1.489524006843566895e+00,1.700649976730346680e+00,2.224354505538940430e+00,2.489213228225708008e+00,2.618535518646240234e+00,2.912172794342041016e+00,3.102565526962280273e+00,3.304081678390502930e+00,3.979401588439941406e+00,4.195665836334228516e+00,4.256450176239013672e+00,4.333224773406982422e+00,4.375978469848632812e+00,4.472093582153320312e+00,4.614737510681152344e+00,4.760179996490478516e+00,5.264272212982177734e+00,5.754544258117675781e+00,5.960856437683105469e+00,6.397791862487792969e+00,6.666827678680419922e+00,6.730141639709472656e+00,6.808716773986816406e+00,6.941060543060302734e+00,7.250848770141601562e+00,8.397330284118652344e+00,9.003509521484375000e+00,9.483154296875000000e+00,9.489171981811523438e+00,9.384634971618652344e+00,9.163719177246093750e+00,9.049259185791015625e+00,9.209625244140625000e+00,9.681270599365234375e+00,9.888814926147460938e+00,9.950729370117187500e+00,1.011236381530761719e+01,1.001231098175048828e+01,1.026287460327148438e+01,1.012098121643066406e+01,1.003225231170654297e+01,9.918375968933105469e+00,9.999784469604492188e+00,9.724071502685546875e+00,9.640192985534667969e+00,9.549943923950195312e+00,9.703523635864257812e+00,9.574887275695800781e+00,9.930058479309082031e+00,1.012539482116699219e+01,1.053121280670166016e+01,1.140789890289306641e+01,1.180980300903320312e+01,1.174576187133789062e+01,1.149989128112792969e+01,1.125866794586181641e+01,1.157259368896484375e+01,1.136805725097656250e+01,1.102334785461425781e+01,1.075400829315185547e+01,1.059723472595214844e+01,1.034866333007812500e+01,9.933405876159667969e+00,9.375229835510253906e+00,8.728438377380371094e+00,8.095852851867675781e+00,7.496914386749267578e+00,7.010913372039794922e+00,6.582086086273193359e+00,6.197564125061035156e+00,6.031994342803955078e+00,5.740522384643554688e+00,5.437407016754150391e+00,5.198660850524902344e+00,5.000034809112548828e+00,4.836776256561279297e+00,4.695447921752929688e+00,4.591434001922607422e+00,4.493917942047119141e+00,4.839172840118408203e+00,5.317896366119384766e+00,5.504161357879638672e+00,5.692157745361328125e+00,6.071834087371826172e+00,6.349790573120117188e+00,6.495263576507568359e+00,6.549492359161376953e+00,6.518122196197509766e+00,6.904541015625000000e+00
0.000000000000000000e+00,1.377120316028594971e-01,4.262748062610626221e-01,8.314109444618225098e-01,1.266366600990295410e+00,1.784480452537536621e+00,2.303723335266113281e+00,2.987445592880249023e+00,3.963031530380249023e+00,5.105627059936523438e+00,6.315989017486572266e+00,7.490712165832519531e+00,8.660332679748535156e+00,1.110933399200439453e+01,1.255947589874267578e+01,1.355150508880615234e+01,1.531238269805908203e+01,1.659891700744628906e+01,1.795311927795410156e+01,2.128004646301269531e+01,2.275239944458007812e+01,2.364856529235839844e+01,2.461989021301269531e+01,2.544695472717285156e+01,2.649964904785156250e+01,2.779405784606933594e+01,2.911987495422363281e+01,3.191476249694824219e+01,3.462664794921875000e+01,3.637347793579101562e+01,3.883069992065429688e+01,4.061334609985351562e+01,4.156212234497070312e+01,4.263933563232421875e+01,4.375995635986328125e+01,4.551257324218750000e+01,5.065467071533203125e+01,5.307807159423828125e+01,5.618647766113281250e+01,5.733407211303710938e+01,5.817818832397460938e+01,5.837955474853515625e+01,5.879703521728515625e+01,6.015603256225585938e+01,6.245965576171875000e+01,6.347202301025390625e+01,6.444808959960937500e+01,6.597554779052734375e+01,6.655989074707031250e+01,6.836684417724609375e+01,6.880126190185546875e+01,6.919409179687500000e+01,6.944431304931640625e+01,7.040459442138671875e+01,6.992225646972656250e+01,7.029787445068359375e+01,7.048984527587890625e+01,7.153049468994140625e+01,7.147326660156250000e+01,7.335776519775390625e+01,7.454761505126953125e+01,7.669228363037109375e+01,8.067420196533203125e+01,8.302630615234375000e+01,8.358618927001953125e+01,8.335042572021484375e+01,8.314639282226562500e+01,8.534135437011718750e+01,8.486351013183593750e+01,8.390712738037109375e+01,8.335517883300781250e+01,8.311095428466796875e+01,8.261492156982421875e+01,8.162864685058593750e+01,7.993486785888671875e+01,7.777939605712890625e+01,7.574926757812500000e+01,7.370057678222656250e+01,7.194738769531250000e+01,7.036758422851562500e+01,6.887902832031250000e+01,6.823130035400390625e+01,6.707242584228515625e+01,6.591777801513671875e+01,6.498221588134765625e+01,6.432170867919921875e+01,6.368928146362304688e+01,6.302278518676757812e+01,6.247272491455078125e+01,6.198260879516601562e+01,6.335269546508789062e+01,6.519444274902343750e+01,6.581465148925781250e+01,6.658807373046875000e+01,6.836911010742187500e+01,6.971877288818359375e+01,7.062751007080078125e+01,7.104466247558593750e+01,7.099468231201171875e+01,7.295139312744140625e+01
1.261599779129028320e+00,3.405232191085815430e+00,6.391265392303466797e+00,9.852289199829101562e+00,1.345013618469238281e+01,1.769531440734863281e+01,2.189209175109863281e+01,2.687694549560546875e+01,3.231410217285156250e+01,3.788935089111328125e+01,4.321324920654296875e+01,4.888507843017578125e+01,5.379030609130859375e+01,5.917747879028320312e+01,6.404263305664062500e+01,6.858843231201171875e+01,7.334667968750000000e+01,7.736586761474609375e+01,8.131513977050781250e+01,8.633772277832031250e+01,9.018685150146484375e+01,9.340182495117187500e+01,9.711772155761718750e+01,1.006766891479492188e+02,1.048267669677734375e+02,1.091456909179687500e+02,1.134372558593750000e+02,1.178946838378906250e+02,1.222324218750000000e+02,1.259161834716796875e+02,1.300569000244140625e+02,1.335135650634765625e+02,1.365587768554687500e+02,1.396394348144531250e+02,1.427646484375000000e+02,1.465237579345703125e+02,1.494459075927734375e+02,1.520263366699218750e+02,1.538952789306640625e+02,1.562284698486328125e+02,1.582878417968750000e+02,1.600280761718750000e+02,1.621654052734375000e+02,1.650827484130859375e+02,1.667841033935546875e+02,1.678178253173828125e+02,1.693429260253906250e+02,1.716219482421875000e+02,1.721269378662109375e+02,1.725841979980468750e+02,1.728908691406250000e+02,1.742016601562500000e+02,1.751799621582031250e+02,1.766026763916015625e+02,1.779575500488281250e+02,1.798379669189453125e+02,1.815288085937500000e+02,1.824073638916015625e+02,1.819596405029296875e+02,1.818786926269531250e+02,1.828407897949218750e+02,1.856510162353515625e+02,1.882405853271484375e+02,1.889505767822265625e+02,1.888693237304687500e+02,1.890018005371093750e+02,1.885852355957031250e+02,1.868588104248046875e+02,1.845674591064453125e+02,1.833133239746093750e+02,1.811632843017578125e+02,1.795014190673828125e+02,1.776798095703125000e+02,1.756064453125000000e+02,1.734447937011718750e+02,1.703940124511718750e+02,1.674559478759765625e+02,1.645982360839843750e+02,1.622304382324218750e+02,1.601227874755859375e+02,1.580965423583984375e+02,1.563182830810546875e+02,1.544303131103515625e+02,1.523364105224609375e+02,1.514024810791015625e+02,1.505164794921875000e+02,1.497156982421875000e+02,1.493987274169921875e+02,1.492868957519531250e+02,1.490474395751953125e+02,1.497597961425781250e+02,1.495529327392578125e+02,1.493747711181640625e+02,1.498754882812500000e+02,1.498268890380859375e+02,1.499111938476562500e+02,1.491071472167968750e+02,1.487340698242187500e+02,1.481876983642578125e+02,1.474781494140625000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.967323875054717064e-03,1.271369867026805878e-03,7.948806285858154297e-01,8.897638916969299316e-01,5.037972331047058105e-01,1.278271824121475220e-01,5.335192680358886719e-01,9.409950375556945801e-01,3.129349946975708008e+00,1.600044250488281250e+00,1.014195799827575684e+00,8.424176573753356934e-01,9.835184812545776367e-01,1.816858768463134766e+00,4.246611595153808594e+00,3.218819618225097656e+00,2.944646358489990234e+00,2.932022333145141602e+00,2.875402688980102539e+00,2.315862417221069336e+00,1.771551251411437988e+00,3.318956613540649414e+00,4.017354011535644531e+00,5.062522888183593750e+00,5.831358432769775391e+00,5.109900951385498047e+00,2.794804334640502930e+00,1.693574905395507812e+00,1.024931788444519043e+00,7.122350931167602539e-01,5.685592889785766602e-01,6.368446946144104004e-01,8.484312295913696289e-01,9.229088425636291504e-01,1.111894607543945312e+00,6.458495259284973145e-01,3.409838378429412842e-01,4.190089702606201172e-01,9.948173165321350098e-01,9.925494194030761719e-01,6.291024088859558105e-01,3.180217444896697998e-01,2.216101437807083130e-02,2.322798408567905426e-02,2.216101624071598053e-02,2.968191355466842651e-02,5.685927718877792358e-02,1.031061336398124695e-01,1.872169375419616699e-01,3.622740507125854492e-01,4.948234856128692627e-01,3.724474906921386719e-01,3.733717203140258789e-01,5.997092127799987793e-01,1.608524680137634277e+00,1.309942245483398438e+00,9.583960175514221191e-01,1.292682409286499023e+00,1.620712399482727051e+00,2.129866361618041992e+00,1.902072548866271973e+00,1.220365047454833984e+00,1.792485833168029785e+00,1.939997553825378418e+00,3.152639150619506836e+00,2.982806921005249023e+00,2.441728830337524414e+00,1.991810798645019531e+00,1.107742786407470703e+00,4.868065118789672852e-01,2.784233987331390381e-01,2.711578011512756348e-01,3.110986351966857910e-01,5.140438079833984375e-01,9.725536704063415527e-01,6.240086555480957031e-01,1.494769573211669922e+00,2.349387168884277344e+00,2.566568851470947266e+00,2.193396091461181641e+00,1.721938014030456543e+00,1.555302143096923828e+00,2.031255245208740234e+00,1.070525884628295898e+00,2.102753400802612305e+00,2.902296781539916992e+00,7.183674335479736328e+00,8.519824028015136719e+00,8.699039459228515625e+00,8.388112068176269531e+00,4.794963359832763672e+00,3.172162294387817383e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.982232004404067993e-03,8.695856668055057526e-03,1.051049947738647461e+00,1.184595823287963867e+00,7.855571508407592773e-01,2.461455017328262329e-01,6.355968713760375977e-01,1.087990522384643555e+00,4.633303165435791016e+00,3.333774089813232422e+00,3.078783273696899414e+00,3.293646574020385742e+00,4.084175586700439453e+00,5.003392696380615234e+00,8.764457702636718750e+00,7.771942138671875000e+00,7.404439449310302734e+00,7.011619567871093750e+00,7.407716274261474609e+00,5.884682178497314453e+00,5.061003208160400391e+00,7.104470252990722656e+00,7.962794780731201172e+00,9.704191207885742188e+00,1.256693840026855469e+01,1.295246410369873047e+01,9.722866058349609375e+00,7.537456989288330078e+00,6.528036594390869141e+00,5.579780578613281250e+00,5.446498870849609375e+00,5.150733947753906250e+00,3.641657352447509766e+00,2.314262866973876953e+00,2.945122957229614258e+00,2.649427175521850586e+00,2.282188415527343750e+00,2.413751840591430664e+00,3.814576148986816406e+00,4.103132247924804688e+00,3.448754549026489258e+00,2.527680397033691406e+00,7.264653444290161133e-01,7.895876765251159668e-01,8.195500373840332031e-01,1.193876385688781738e+00,1.671304225921630859e+00,2.608452081680297852e+00,5.085530281066894531e+00,7.418812751770019531e+00,8.973879814147949219e+00,4.982910633087158203e+00,5.311377525329589844e+00,1.046004390716552734e+01,1.389230823516845703e+01,1.361526775360107422e+01,1.304748535156250000e+01,1.356993675231933594e+01,1.049598884582519531e+01,1.232516193389892578e+01,1.188573265075683594e+01,8.044021606445312500e+00,1.121399879455566406e+01,1.149622631072998047e+01,1.357153415679931641e+01,1.027937126159667969e+01,9.124536514282226562e+00,8.515670776367187500e+00,5.042447090148925781e+00,4.349079608917236328e+00,4.388502597808837891e+00,4.599075317382812500e+00,5.260268211364746094e+00,7.474472999572753906e+00,1.020261669158935547e+01,6.547106742858886719e+00,8.879247665405273438e+00,9.692152976989746094e+00,1.729449081420898438e+01,1.679284667968750000e+01,1.673949623107910156e+01,1.658385467529296875e+01,1.987262153625488281e+01,1.258221721649169922e+01,1.509853744506835938e+01,2.104353141784667969e+01,2.692119789123535156e+01,3.130843353271484375e+01,3.365027999877929688e+01,3.480834197998046875e+01,2.839485359191894531e+01,2.210208511352539062e+01
5.070000000000000000e+02,5.070000000000000000e+02,5.020000000000000000e+02,5.020000000000000000e+02,4.920000000000000000e+02,4.840000000000000000e+02,4.880000000000000000e+02,4.900000000000000000e+02,4.850000000000000000e+02,4.860000000000000000e+02,4.970000000000000000e+02,4.930000000000000000e+02,4.930000000000000000e+02,4.900000000000000000e+02,4.910000000000000000e+02,4.880000000000000000e+02,4.890000000000000000e+02,4.860000000000000000e+02,4.850000000000000000e+02,4.830000000000000000e+02,4.820000000000000000e+02,4.900000000000000000e+02,4.840000000000000000e+02,4.870000000000000000e+02,5.000000000000000000e+02,5.100000000000000000e+02,5.190000000000000000e+02,5.280000000000000000e+02,5.450000000000000000e+02,5.470000000000000000e+02,5.580000000000000000e+02,5.690000000000000000e+02,5.770000000000000000e+02,5.890000000000000000e+02,6.030000000000000000e+02,6.110000000000000000e+02,6.270000000000000000e+02,6.440000000000000000e+02,6.640000000000000000e+02,6.780000000000000000e+02,6.860000000000000000e+02,6.990000000000000000e+02,7.080000000000000000e+02,7.120000000000000000e+02,7.240000000000000000e+02,7.270000000000000000e+02,7.360000000000000000e+02,7.460000000000000000e+02,7.650000000000000000e+02,7.730000000000000000e+02,7.920000000000000000e+02,8.090000000000000000e+02,8.260000000000000000e+02,8.410000000000000000e+02,8.550000000000000000e+02,8.650000000000000000e+02,8.790000000000000000e+02,8.900000000000000000e+02,9.080000000000000000e+02,9.270000000000000000e+02,9.380000000000000000e+02,9.580000000000000000e+02,9.720000000000000000e+02,9.160000000000000000e+02,8.180000000000000000e+02,7.450000000000000000e+02,7.110000000000000000e+02,7.080000000000000000e+02,7.150000000000000000e+02,7.170000000000000000e+02,7.140000000000000000e+02,7.210000000000000000e+02,7.210000000000000000e+02,7.190000000000000000e+02,7.230000000000000000e+02,7.210000000000000000e+02,7.200000000000000000e+02,7.290000000000000000e+02,7.320000000000000000e+02,7.370000000000000000e+02,7.340000000000000000e+02,7.360000000000000000e+02,7.270000000000000000e+02,7.310000000000000000e+02,7.240000000000000000e+02,7.250000000000000000e+02,7.250000000000000000e+02,7.180000000000000000e+02,7.160000000000000000e+02,7.070000000000000000e+02,7.000000000000000000e+02,7.090000000000000000e+02,7.160000000000000000e+02,7.170000000000000000e+02,7.190000000000000000e+02,7.110000000000000000e+02,7.140000000000000000e+02,7.230000000000000000e+02,7.240000000000000000e+02,7.240000000000000000e+02
5.100000000000000000e+01,4.900000000000000000e+01,4.900000000000000000e+01,4.800000000000000000e+01,4.800000000000000000e+01,4.800000000000000000e+01,4.800000000000000000e+01,4.700000000000000000e+01,4.900000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01,4.900000000000000000e+01,4.800000000000000000e+01,4.700000000000000000e+01,5.100000000000000000e+01,5.100000000000000000e+01,5.300000000000000000e+01,5.200000000000000000e+01,5.200000000000000000e+01,5.200000000000000000e+01,5.300000000000000000e+01,5.300000000000000000e+01,5.300000000000000000e+01,5.400000000000000000e+01,5.400000000000000000e+01,5.500000000000000000e+01,5.400000000000000000e+01,5.000000000000000000e+01,5.100000000000000000e+01,5.100000000000000000e+01,5.200000000000000000e+01,5.300000000000000000e+01,5.300000000000000000e+01,5.300000000000000000e+01,5.400000000000000000e+01,5.200000000000000000e+01,5.200000000000000000e+01,5.100000000000000000e+01,4.900000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,4.900000000000000000e+01,5.200000000000000000e+01,5.000000000000000000e+01,4.900000000000000000e+01,4.900000000000000000e+01,4.800000000000000000e+01,4.400000000000000000e+01,4.400000000000000000e+01,4.500000000000000000e+01,4.500000000000000000e+01,4.700000000000000000e+01,4.900000000000000000e+01,4.900000000000000000e+01,4.900000000000000000e+01,4.900000000000000000e+01,4.700000000000000000e+01,4.800000000000000000e+01,4.600000000000000000e+01,4.800000000000000000e+01,4.800000000000000000e+01,4.600000000000000000e+01,4.400000000000000000e+01,4.500000000000000000e+01,4.600000000000000000e+01,4.500000000000000000e+01,4.300000000000000000e+01,4.100000000000000000e+01,4.200000000000000000e+01,4.300000000000000000e+01,4.300000000000000000e+01,4.100000000000000000e+01,4.500000000000000000e+01,4.400000000000000000e+01,4.200000000000000000e+01,4.100000000000000000e+01,4.200000000000000000e+01,4.200000000000000000e+01,4.300000000000000000e+01,4.200000000000000000e+01,4.400000000000000000e+01,4.300000000000000000e+01,4.100000000000000000e+01,4.200000000000000000e+01,4.300000000000000000e+01,4.400000000000000000e+01,4.500000000000000000e+01,4.600000000000000000e+01,4.600000000000000000e+01,4.600000000000000000e+01,4.700000000000000000e+01,4.700000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,4.900000000000000000e+01,4.800000000000000000e+01,5.000000000000000000e+01,5.100000000000000000e+01
